participant_id,stage,technology_raw,dimensions_raw,technology
PROLIFIC_6111037143ad4a71cf9e2852,Implementada,Energy-efficient appliances.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Electrodomésticos eficientes
PROLIFIC_6a25a6b9390e0020e7ef226e,Implementada,Cooling system.,"PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;POPULARITY: The influence of social norms, trends, or public opinion, including whether the renovation is socially recognised or supported by others.",Sistema de refrigeración
PROLIFIC_69fc88ab52f8fd41bd554aee,Implementada,"Envelope renovation (e.g. wall/roof insulation, double windows).","FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.",Renovación de envolvente
PROLIFIC_69f9f16dd6f231903e2a6b41,Implementada,Energy-efficient appliances.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Electrodomésticos eficientes
PROLIFIC_6a229a63b2044a3b6694cdf5,Implementada,Micro-efficiency measures (e.g. avoiding unnecessary loads).,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Medidas de microeficiencia
PROLIFIC_69de0876fb4170e1b31c0f7b,Implementada,Energy-efficient appliances.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Electrodomésticos eficientes
PROLIFIC_6a07318351b163db6f9887f1,Implementada,Rooftop photovoltaic system (Solar PV).,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.",Renovación de envolvente
PROLIFIC_698222e236223bf37e0685a3,Implementada,Energy-efficient appliances.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.",Electrodomésticos eficientes
PROLIFIC_69d023c8f299f5b1cc355e64,Implementada,"Envelope renovation (e.g. wall/roof insulation, double windows).","FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.",Renovación de envolvente
PROLIFIC_698359ee7148b5a9731164bb,Implementada,Micro-efficiency measures (e.g. avoiding unnecessary loads).,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.",Medidas de microeficiencia
PROLIFIC_66316420ced02e8c467d22a2,Implementada,Change of electricity tariff (e.g. switching to a time-of-use tariff).,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.",Cambio de tarifa eléctrica
PROLIFIC_698e260e1c956e03673d79ab,Implementada,Smart home devices.,"AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.",Sistemas inteligentes del hogar
PROLIFIC_699304901f17ecf09a0c0f09,Implementada,Energy-efficient appliances.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Electrodomésticos eficientes
PROLIFIC_6654840c725f74f1b0a206f9,Implementada,Micro-efficiency measures (e.g. avoiding unnecessary loads).,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Medidas de microeficiencia
